#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
229,"Cinematic Youth","peach tinted",44,125,"","","Cinematic Youth",2020-07-27,03:38,65,61,36,48,56,0,20,-10,G,4,2021-02-02,34mZZrTTdBG3AiMmhGPWpH,"peach tinted",9B,QZHNA2024403
230,"SLOW DANCING IN THE DARK","Joji",12,89,"","","BALLADS 1",2018-10-26,03:29,52,48,54,1,28,0,10,-7,D#/E♭,4,2021-02-02,0rKtyWc8bvkriBthvHKY8d,"88rising Music/Warner Records",5B,ZZOPM1800452
231,"BS","Still Woozy",54,80,"bedroom pop","Pop","BS",2020-09-10,02:13,62,46,50,0,53,0,10,-12,D#/E♭,3,2021-02-02,1qxZswAdBvM0JMUoV83J1b,"Still Woozy Productions Inc., under exclusive license to Interscope Records",5B,USUG12003263
232,"Gimme Love","Joji",1,126,"","","Nectar",2020-09-24,03:34,48,63,70,2,7,10,20,-7,F,3,2021-02-02,5jSBnH9NyaNP5zdSB3pwgu,"88rising Music/Warner Records",7B,ZZOPM2002154
233,"GONE, GONE / THANK YOU","Tyler, The Creator",79,79,"","","IGOR",2019-05-17,06:15,52,49,22,0,47,10,10,-8,A#/B♭ minor,4,2021-02-02,1hz7SRTGUNAtIQ46qiNv2p,"Columbia",3A,USQX91901118
234,"Comfort Crowd","Conan Gray",64,91,"","","Kid Krow",2020-03-20,02:54,68,43,16,0,40,0,10,-7,C,4,2021-02-02,6uaBrivDHCaV0uBTiwHTUi,"Republic Records",8B,USUM71915466
235,"Bloom Later","Jesse®",55,82,"","","&",2017-11-10,02:40,51,32,80,0,25,0,10,-10,C,3,2021-02-02,7DCQIOmpGV4nkHx7DQckJS,"Columbia",8B,USSM11708307
236,"Pluto Projector","Rex Orange County",78,80,"bedroom pop","Pop","Pony",2019-10-25,04:27,38,22,71,0,19,0,10,-11,F,4,2021-02-02,4EWBhKf1fOFnyMtUzACXEc,"Rex Orange County",7B,USRC11902533
237,"Fangs","Matt Champion",54,84,"bedroom pop","Pop","Fangs",2017-02-13,03:54,69,39,42,24,47,0,20,-9,B minor,4,2021-02-02,6T7xC3rDjOCkMkvcFVdu6Z,"Brockhampton",10A,USUYG1128426
238,"I Can't Handle Change","Roar",6,186,"","","I Can't Handle Change",2010-03-14,03:18,25,44,4,0,39,0,10,-8,F,3,2021-02-02,0I1eFRytp4XRhLCjT6tZm7,"Felt Forest Records",7B,USHM81020595
239,"Dark Red","Steve Lacy",7,172,"","","Dark Red",2017-02-20,02:53,60,78,45,0,78,0,10,-4,F#/G♭,4,2021-02-02,37y7iDayfwm3WXn5BiAoRk,"Three Quarter",2B,GBKPL1778015
240,"Crush Culture","Conan Gray",64,180,"","","Sunset Season",2018-11-16,03:24,52,77,15,0,46,10,0,-5,C,4,2021-02-02,2sHwSBNDZN2yjCtgwStYt1,"Republic Records",8B,USUM71816673
241,"Cool with You","Her's",60,107,"indie","Pop, Rock","Songs of Her's",2017-05-12,06:15,53,62,1,0,55,0,30,-7,C,4,2021-02-02,5wv2XK6ms7KBBVDD1cOwlx,"Heist Or Hit Records",8B,GBYEJ1100273
242,"Best Friend","Rex Orange County",2,145,"bedroom pop","Pop","Best Friend",2017-01-25,04:22,57,71,40,0,32,0,10,-5,F#/G♭,4,2021-02-02,47Bg6IrMed1GPbxRgwH2aC,"Rex Orange County",2B,US23A1500387
243,"Pretty Boy","The Neighbourhood",79,155,"","","Chip Chrome & The Mono-Tones",2020-09-25,03:54,58,39,21,5,57,0,30,-11,F#/G♭,4,2021-02-02,7IL8PSVwLOJxqYne6azxQv,"Columbia",2B,USSM12003780
244,"Sweet Tooth","Cavetown",61,140,"bedroom pop","Pop","Sleepyhead",2020-03-27,04:06,57,31,26,0,24,0,10,-13,C,4,2021-02-02,6TCmU4U7Ooqep96bnYx5lH,"Sire",8B,USWB11903458
245,"Out Like a Light","The Honeysticks,Ricky Montgomery",14,126,"","","Out Like a Light",2017-06-16,04:16,52,46,17,0,36,0,0,-8,B,3,2021-02-02,7yR5ZDif2glYMnFP73uRMm,"The Honeysticks",1B,USQY51754031
246,"For You","Cavetown",38,130,"bedroom pop","Pop","Sleepyhead",2020-03-27,02:12,36,53,39,0,3,0,10,-12,C,4,2021-02-02,5HqyXuSH2Hi0t7KPWYmT38,"Sire",8B,USWB11903459
247,"Self Care","Mac Miller",78,142,"","","Swimming",2018-08-03,05:45,52,54,37,0,18,20,10,-8,C♯/D♭,4,2021-02-02,5bJ1DrEM4hNCafcDd1oxHx,"Warner Records",3B,USWB11801215
248,"Weekend (feat. Miguel)","Mac Miller,Miguel",79,120,"r&b","R&B","GO:OD AM",2015-09-18,03:28,84,44,47,0,19,10,10,-8,G#/A♭,4,2021-02-02,6GnhWMhgJb7uyiiPEiEkDA,"Warner Records",4B,USWB11508643
249,"wish you were gay","Billie Eilish",0,118,"","","wish you were gay",2019-03-04,03:41,85,35,39,0,28,20,70,-10,G,4,2021-02-02,4txc3txsIt81diMzGhrVPS,"Darkroom",9B,USUM71900767
250,"my strange addiction","Billie Eilish",78,100,"","","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,02:59,94,31,35,0,56,30,10,-11,G#/A♭ minor,4,2021-02-02,3Tc57t9l2O8FwQZtQOvPXK,"Darkroom/Interscope Records",1A,USUM71900769
251,"The King","Conan Gray",55,81,"","","The King",2019-03-08,02:54,64,72,6,0,85,0,10,-7,D,4,2021-02-02,54GASuUdLbhhdyECNUp3Pb,"Republic Records",10B,USUM71903297
252,"Buttons","Mac Miller",59,75,"","","Buttons",2018-05-29,03:48,58,71,44,0,52,10,20,-5,G,4,2021-02-02,0ZBchpb4CLk5Qqu3895Etp,"Warner Records",9B,USWB11801054
253,"xanny","Billie Eilish",73,112,"","","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,04:03,52,13,75,0,5,20,20,-18,A,4,2021-02-02,4QIo4oxwzzafcBWkKjDpXY,"Darkroom/Interscope Records",11B,USUM71900765
254,"Buttercup","Jack Stauber",70,120,"","","Pop Food",2017-03-25,03:28,71,37,72,81,55,0,20,-9,G,4,2021-02-02,2mlGPkAx4kwF8Df0GlScsC,"Plopscotch Records",9B,QMPKX1703669
255,"Prom Queen","Beach Bunny",0,144,"","","Prom Queen",2018-08-10,02:16,53,80,0,1,75,0,10,-7,E,4,2021-02-02,3MtGstTnbaZaVOLcfpuiiE,"Beach Bunny Music",12B,QZDA71885746
256,"Please Never Fall in Love Again","Ollie MN",54,109,"","","Songs from the Swamp",2017-09-24,02:34,65,8,84,0,29,0,0,-16,A#/B♭,4,2021-02-02,42H6GeQfrBkT3vTUTdpB1M,"667470 Records DK",6B,QZ9JZ1776191
257,"Peach Scone","Hobo Johnson",56,75,"spoken word","Easy Listening","Peach Scone",2018-04-17,03:32,58,41,65,0,61,50,30,-9,G,3,2021-02-02,4Pj5nvdDibE3sgflD87J2i,"Reprise",9B,USDY41805670
258,"Marlboro Nights","Lonely God",0,88,"","","Marlboro Nights",2018-01-01,01:08,50,83,0,0,81,20,30,-7,D,4,2021-02-02,7mX1juiy9zR3MM2K39Sa7r,"Lonely God",10B,GBSMU5360586
259,"Star Shopping","Lil Peep",4,93,"emo rap, cloud rap","Hip Hop, Rock","Star Shopping",2015-00-00,02:22,59,47,10,2,32,0,10,-10,E minor,4,2021-02-02,30bqVoKjX479ab90a8Pafp,"Lil Peep",9A,UKELY1800203
260,"Somebody That I Used To Know","Gotye,Kimbra",80,129,"","","Making Mirrors",2011-01-01,04:04,86,50,59,0,72,0,10,-7,C,4,2021-02-02,4wCmqSrbyCgxEXROQE6vtV,"Samples & Seconds / Republic",8B,AUZS21100040
261,"Alien Boy","Oliver Tree",3,130,"","","Alien Boy EP",2018-02-16,02:43,80,60,11,0,48,10,20,-5,C♯/D♭,4,2021-02-02,1gGhqfs2pDTOI30AEXMXrn,"Atlantic Records",3B,USAT21800606
262,"Nights","Frank Ocean",82,90,"","","Blonde",2016-08-20,05:07,46,55,43,0,43,10,10,-9,F minor,4,2021-02-02,7eqoqGkKwgOaWNNHx90uEZ,"Boys Don't Cry",4A,QZ5C81600009
263,"watch","Billie Eilish",82,165,"","","dont smile at me",2017-12-22,02:57,44,60,33,0,35,20,10,-9,C,4,2021-02-02,7eB1V5LvAdxCc7brfGhRRo,"Darkroom",8B,USUM71706941
264,"Honey Sweet","Blossoms",59,110,"indie","Pop, Rock","Blossoms",2016-08-05,03:35,57,71,3,0,61,0,30,-6,E minor,4,2021-02-02,4D2rEIyYw0meeh8AOXqfxK,"EMI",9A,GBUM71602336
265,"Glitter","Tyler, The Creator",70,79,"","","Flower Boy",2017-07-21,03:44,45,43,31,0,37,20,60,-12,C♯/D♭,5,2021-02-02,0qtK3XwbuG153dmwB8iepL,"Columbia",3B,USQX91701285
266,"Biking","Frank Ocean,JAY-Z,Tyler, The Creator",70,148,"hip hop, east coast hip hop, rap, ","Hip Hop","Biking",2017-04-10,04:37,67,46,68,0,27,10,0,-7,D,4,2021-02-02,2q0VexHJirnUPnEOhr2DxK,"Blonded",10B,QM24S1701050
267,"Face to Face","Rex Orange County",56,124,"bedroom pop","Pop","Pony",2019-10-25,03:39,74,44,60,0,44,0,10,-8,A#/B♭ minor,4,2021-02-02,0YdIIMb2MHuxoUudkAY9gS,"Rex Orange County",3A,USRC11902238
268,"Drunk","Dijon",47,124,"","","Drunk",2019-02-27,03:11,47,43,7,0,28,0,20,-7,A#/B♭,4,2021-02-02,2cUV93Y7FLGR42ycRRf0bL,"Dark Green, Dark Green",6B,USWB11900577
269,"Take Me to Church","Hozier",83,129,"","","Hozier (Expanded Edition)",2014-09-19,04:01,57,66,63,0,44,0,10,-5,E minor,4,2021-02-02,1CS7Sd1u5tWkstBhpssyjP,"Columbia",9A,USSM11307291
270,"Good News","Mac Miller",72,174,"","","Circles",2020-01-17,05:42,79,32,85,13,24,10,10,-13,C♯/D♭ minor,4,2021-02-02,1DWZUa5Mzf2BwzpHtgbHPY,"Warner Records",12A,USWB11801008
271,"Sour Patch Kids","Bryce Vine",59,77,"","","Lazy Fair",2014-04-22,04:12,52,78,1,0,57,0,20,-5,A,4,2021-02-02,5DJNyvuMmZfsfvdTpMMmUq,"Sire",11B,USQY51460659
272,"Run","Joji",3,158,"","","Run",2020-02-06,03:15,45,72,4,0,36,0,60,-4,G,3,2021-02-02,6p8eEdiZLKJH8tcjGZuNTK,"88rising Music/Warner Records",9B,ZZOPM1901777
273,"bellyache","Billie Eilish",72,100,"","","dont smile at me",2017-12-22,02:59,70,57,46,7,41,10,40,-9,E minor,4,2021-02-02,1ni8ZTAY1GHXEFOGHl7fdg,"Darkroom",9A,USUM71615103
274,"If You Know That I'm Lonely","FUR",58,146,"","","If You Know That I'm Lonely",2017-09-06,02:46,41,54,56,0,62,0,20,-6,G,4,2021-02-02,5gCTgcvFfs0d9ShWLY2S1V,"FUR",9B,GBKPL1788230
275,"Homage","Mild High Club",4,73,"psychedelic pop","Pop, Rock","Skiptracing",2016-08-26,02:57,55,47,15,0,42,0,30,-8,F,4,2021-02-02,7pegxVesMmE2qK0o58xoFG,"Stones Throw Records",7B,US2S71673002
276,"Your Soul","Forrest.,Biskwiq",52,140,"","","Warm",2018-07-01,02:58,85,85,2,0,82,30,10,-4,A,4,2021-02-02,26qTfV9DiLTT5fBXgvXfFx,"Houseboat",11B,QZDA51860475
277,"Fool","Cavetown",0,80,"bedroom pop","Pop","Lemon Boy",2018-01-01,03:53,67,46,6,7,13,10,0,-9,C♯/D♭,4,2021-02-02,6iGWH4PRPDwtN9NydaHK8b,"Cavetown",3B,uscgh1805103
278,"Pumpkin","The Regrettes",49,120,"","","How Do You Love?",2019-08-09,03:27,57,62,1,0,23,0,10,-4,A#/B♭,4,2021-02-02,3erMpGAv6cGCEcYcaE19p1,"Warner Records",6B,USWB11900393
279,"Chanel","Frank Ocean",80,110,"","","Chanel",2017-03-10,03:30,78,50,87,0,47,20,10,-6,C minor,4,2021-02-02,6Nle9hKrkL1wQpwNfEkxjh,"Blonded",5A,QZ5C81600019
280,"Level of Concern","Twenty One Pilots",66,122,"","","Level of Concern",2020-04-09,03:40,75,58,32,0,77,0,10,-7,E minor,4,2021-02-02,6xZ4Q2k2ompmDppyeESIY8,"Fueled By Ramen",9A,USAT22002190
281,"C U Girl","Steve Lacy",81,100,"","","C U Girl",2015-02-15,02:09,41,47,66,5,41,10,10,-9,B minor,4,2021-02-02,6FBzhcfgGacfXF3AmtfEaX,"L-M Records",10A,TCACH1579144
282,"Dead To Me","Kali Uchis",77,119,"","","Isolation",2018-04-06,03:19,68,76,43,0,43,0,10,-4,E minor,4,2021-02-02,6LOZws7T3jqZz78unPgFF9,"EMI",9A,GBUM71801115
283,"BOYFREN","LoveLeo",52,80,"","","BOYFREN",2020-01-10,02:16,85,36,25,1,68,0,0,-7,C♯/D♭,4,2021-02-02,3WmgMoWZ1E5yNyn2aUzWAr,"Republic Records",3B,QM38F1900019
284,"Generation Why","Conan Gray",59,82,"","","Sunset Season",2018-11-16,03:39,56,68,35,0,53,0,10,-8,A,4,2021-02-02,79e2GU4RLPjAqnijfvsXYr,"Republic Records",11B,USUM71815015
285,"24 / 7 / 365","Surfaces",1,141,"","","Surf",2017-12-03,02:57,75,65,26,0,90,0,30,-6,E,4,2021-02-02,0ClnfM4PI0wjlCVTJc9lP7,"Surfaces, LLC / TenThousand Projects, LLC",12B,TCADJ1711307
286,"Boyfriend","COIN",49,150,"","","How Will You Know If You Never Try",2017-04-21,02:59,57,92,2,0,46,0,20,-5,C,4,2021-02-02,15jIpgBlSbxsPVsKPNYkNp,"StarTime International/Columbia",8B,USSM11701125
287,"Through and Through","khai dreams",0,95,"","","Through and Through",2017-12-04,01:53,85,42,38,0,59,0,0,-9,F#/G♭,4,2021-02-02,4RHyIzFRht2z17XeHB9dsF,"Khai Dreams",2B,QZAPG1705562
288,"Ms","alt-J",53,131,"indie, indie rock","Pop, Rock","An Awesome Wave",2012-09-18,03:58,61,41,88,2,7,0,0,-11,F,4,2021-02-02,0pCTr2E9CtulIwNprituKi,"Canvasback/ATL",7B,GBZUZ1200071
289,"Again & Again","Oliver Tree",43,135,"","","Ugly is Beautiful",2020-07-17,02:54,57,74,0,0,57,0,50,-6,C♯/D♭ minor,4,2021-02-03,4KiTVvoDILkT9vi8JhtfZm,"Atlantic Records",12A,USAT22003720
290,"Solo","Frank Ocean",76,134,"","","Blonde",2016-08-20,04:17,47,29,85,0,26,0,10,-11,F minor,4,2021-02-03,35xSkNIXi504fcEwz9USRB,"Boys Don't Cry",4A,QZ5C81600005
291,"Cocoa Butter Kisses","Chance the Rapper,VIC MENSA,Twista",50,126,"","","Acid Rap",2013-04-30,05:07,68,65,5,0,20,20,10,-8,F#/G♭ minor,4,2021-02-03,0aMHIW1lqrulVCx0LLlr6a,"Chance the Rapper",11A,QMEZE1949603
292,"Bear Claws","The Academic",51,97,"","","Tales From The Backseat",2018-01-12,03:34,55,88,1,0,63,0,10,-2,B minor,4,2021-02-03,2qu0mEZGymmE2LyJuz7Jrn,"Capitol",10A,USUM71707190
293,"Nicknames","Dayglow",0,110,"indie rock","Rock","Fuzzybrain",2019-11-14,03:23,75,53,7,0,89,0,20,-13,C,4,2021-02-03,2KfFmPKssYjVxmzUmin1rI,"Very Nice Records",8B,GBKPL1965327
294,"Freaking Out the Neighborhood","Mac DeMarco",13,143,"indie","Pop, Rock","2",2012-10-16,02:53,56,83,6,3,85,10,30,-6,G#/A♭ minor,4,2021-02-03,25SJaCCPiosugnlY53VhRG,"Captured Tracks",1A,QMMZN1200048
295,"Revvin' My Cj7","Summer Salt",37,120,"","","Happy Camper",2018-09-28,02:49,76,42,82,0,36,0,10,-9,A#/B♭,4,2021-02-11,61bfqfc7ATEw5fU4KIiqwd,"Cherry Lime Records",6B,QM24S1836003
296,"Techno Show","Peach Pit",59,89,"","","Being So Normal",2018-06-28,03:46,61,72,12,43,90,0,10,-8,C♯/D♭ minor,4,2021-02-11,0a0EYuSVqeVqV8kjN9bFYC,"Columbia",12A,USSM11805170
297,"Lose It","SWMRS",51,112,"","","Drive North",2016-10-14,04:00,79,41,33,0,56,0,10,-10,F,4,2021-02-11,0Ceozg27V0Ws9jgQixD8fr,"uncool records/Fueled By Ramen",7B,USAT21602618
298,"Wishful Thinking","BENEE",60,82,"","","FIRE ON MARZZ",2019-06-28,03:33,64,66,14,0,55,0,10,-6,C♯/D♭ minor,4,2021-02-11,06Xh1KvQofFghlSt33mFjc,"Republic Records",12A,USUM71911688
299,"On Melancholy Hill","Gorillaz",84,120,"","","Plastic Beach",2010-03-03,03:53,69,74,0,51,58,0,0,-6,D,4,2021-02-25,0q6LuUqGLUiCPP1cbdwFs3,"Parlophone UK",10B,GBAYE1000010
300,"Your Man","Down With Webster",57,109,"","","Time To Win Vol. I",2009-01-01,02:48,70,80,3,0,76,0,0,-5,G#/A♭,4,2021-02-25,4TPffFD4gwGRkTlRBHCfLN,"Down With Webster/Universal Motown Records",4B,USUM70981552
301,"Maybe She","Still Woozy",49,88,"bedroom pop","Pop","Lately EP",2019-05-03,02:49,62,53,51,0,56,10,10,-11,B minor,4,2021-02-25,5U8hidWugxHXvh1AzZYwKF,"Still Woozy Productions Inc., under exclusive license to Interscope Records",10A,QZES81901108
302,"Mr. Rager","Kid Cudi",77,102,"","","Man On The Moon II: The Legend Of Mr. Rager",2010-11-09,04:54,67,73,39,88,58,0,10,-9,G,4,2021-02-25,393MDhe62s8hbH8ETrlxe5,"Kid Cudi/Universal Records",9B,USUM71025042
303,"Born Again","Saint Motel",43,97,"","","saintmotelevision",2016-10-21,03:27,63,79,25,0,61,0,0,-5,D,4,2021-02-25,7qdgz117gc5StS0u2ViinE,"Elektra (NEK)",10B,USAT21602337
304,"make you feel pretty","lovelytheband",48,105,"","","finding it hard to smile",2018-08-03,03:50,67,75,19,0,76,0,10,-6,F#/G♭,4,2021-02-25,4hTApLB99sWDeb1RPsrSye,"RED MUSIC",2B,US4E41746603
305,"July","HUNNY",47,125,"indie pop","Pop, Rock","Pain / Ache / Loving",2015-10-09,03:54,59,78,4,0,44,0,30,-4,G#/A♭ minor,4,2021-02-25,7utenMA93Ldpg9O5oC6AP4,"Epitaph",1A,TCACI1549711
306,"Ode To Viceroy","Mac DeMarco",0,95,"indie","Pop, Rock","2",2013-08-09,03:53,52,64,24,2,32,0,10,-6,D,4,2021-02-25,7JIV9UYKpti5xWgq6lfNNJ,"Spunk",10B,QMMZN1200050
307,"Rhythm Of Love","Plain White T's",62,172,"","","Wonders Of The Younger",2010-01-01,03:20,53,54,36,0,73,0,10,-8,G#/A♭,4,2021-02-25,6MDTpYxPFL0wtFd0pjfKws,"Hollywood Records",4B,USHR11031263
308,"Hey There Delilah","Plain White T's",81,104,"","","All That We Needed",2005-01-25,03:52,66,29,87,0,30,0,10,-11,D,4,2021-02-25,4RCWB3V8V0dignt99LZ8vH,"Fearless Records",10B,US5260507213
309,"Hey, Soul Sister","Train",87,97,"soft pop","Pop","Save Me, San Francisco (Golden Gate Edition)",2010-12-01,03:36,67,89,19,0,80,0,0,-4,C♯/D♭ minor,4,2021-02-25,4HlFJV71xXKIGcU3kRyttv,"Columbia",12A,USSM10904113
310,"Move","Saint Motel",61,101,"","","saintmotelevision",2016-10-21,03:07,64,82,2,0,72,0,30,-5,A#/B♭ minor,4,2021-02-25,4vuJuTLFomqItDrn482nzV,"Elektra (NEK)",3A,USAT21601952
311,"LEMONHEAD","Kid Bloom",0,177,"","","Lemonhead",2019-08-02,03:31,56,90,1,0,54,10,0,-5,A#/B♭ minor,3,2021-02-25,7cD2KcNdH0kD1d6UMsFq12,"Kid Bloom",3A,ushm81901936
312,"Lobster","Boy Called Cute",0,150,"","","Should Have & Could've Beens",2018-10-16,04:08,48,57,28,0,44,0,0,-4,G#/A♭ minor,4,2021-02-25,1RicAcSoaMIq6dpyWrSE1m,"Boy Called Cute",1A,QM24S1838358
313,"My Favorite Fish","Gus Dapperton",0,74,"bedroom pop","Pop","Where Polly People Go to Read",2019-04-19,03:35,65,65,32,0,68,0,30,-4,F minor,4,2021-02-25,0YBvPvnfflEzgc3GV9vzKA,"Gus Dapperton",4A,GBKPL1933800
314,"Pink + White","Frank Ocean",90,160,"","","Blonde",2016-08-20,03:04,55,55,67,0,55,10,40,-7,A,3,2021-02-25,3xKsf9qdS1CyvXSMEid6g8,"Boys Don't Cry",11B,QZ5C81600003
315,"Drop the Guillotine","Peach Pit",32,120,"","","Sweet FA",2018-06-27,03:48,69,44,19,0,15,0,10,-6,C,4,2021-02-25,0lcehfM2iaNGkrEvhnIymn,"Columbia",8B,USSM11805167
316,"Happier Than Ever","Billie Eilish",86,81,"","","Happier Than Ever",2021-07-30,04:58,33,23,77,0,30,0,10,-9,C,3,2021-08-20,4RVwu0g32PAqgUiJoXsdF8,"Darkroom/Interscope Records",8B,USUM72105936
317,"Woof","Still Woozy",48,97,"bedroom pop","Pop","If This Isn’t Nice, I Don’t Know What Is",2021-08-13,02:36,67,86,12,0,79,0,10,-7,A#/B♭ minor,4,2021-08-20,50kXxYwLylVddXQaiGMck1,"Still Woozy Productions Inc., under exclusive license to Interscope Records",3A,USUG12102728
318,"OK - with Remi Wolf & Solomonophonic","Wallows,Remi Wolf,Solomonophonic",46,145,"indie, ","Pop, Rock","OK (with Remi Wolf & Solomonophonic)",2021-02-05,02:42,65,86,30,0,80,0,20,-4,A#/B♭,4,2021-08-20,2LqczHHyVkIN9WlaQyFG1R,"Atlantic Records",6B,USAT22100189
319,"Broken","Gorillaz",62,159,"","","Plastic Beach",2010-03-03,03:17,49,92,0,9,70,0,40,-5,C,4,2021-08-20,3THFKx88trZuOFlssVLJ5G,"Parlophone UK",8B,GBAYE1000011
320,"BeVerly Hills BoYfRiEnd (with ROLE MODEL)","Claire Rosinkranz,ROLE MODEL",45,173,"bedroom pop","Pop","BeVerly Hills BoYfRiEnd (Remixes)",2020-12-08,02:43,59,54,45,0,54,70,20,-11,C,4,2021-08-20,0xljDdXOyRfnlYAW6ZkzF8,"Republic Records",8B,USUG12004461
321,"Photo ID (with Dominic Fike)","Remi Wolf,Dominic Fike",69,116,"","","We Love Dogs!",2021-05-05,03:29,75,83,21,0,87,0,20,-5,C♯/D♭,4,2021-08-20,1F35Dmog9pekyCVnH1eQpl,"Island Records",3B,USUG12100612
322,"Where'd All the Time Go?","Dr. Dog",82,166,"","","Shame, Shame (Deluxe Edition)",2010-11-02,03:54,45,82,13,0,57,0,10,-4,D,4,2021-08-20,0UV5zxRMz6AO4ZwUOZNIKI,"Anti/Epitaph",10B,USEP40937005
323,"Baby Blue Shades","Bad Suns",41,120,"","","Baby Blue Shades",2020-09-28,03:40,71,73,1,0,53,0,0,-7,G,4,2021-08-20,0o4iE4nFwqY1d2JKlrcMRb,"Epitaph",9B,USEP42028001
324,"Social Cues","Cage The Elephant",69,132,"modern rock","Rock","Social Cues",2019-04-19,03:39,67,91,1,0,93,0,10,-3,A,4,2021-08-20,1KuVdyg8d6NlRhbpHxg5UF,"RCA Records Label",11B,USRC11803824
325,"Just Relax","Florence Rose",0,137,"","","Just Relax",2020-01-17,03:35,63,67,8,1,60,0,10,-8,G,4,2021-08-20,6A1OhFZpLOdsMZpO86FM5E,"Tango Rodeo",9B,SEYOK1960048
326,"Get You High","HARBOUR",0,170,"","","Heatwave",2017-08-04,03:54,46,74,4,0,43,0,30,-6,C,4,2021-08-20,1YAk839AZQjTDp7vT0f3Tm,"The Counter Rhythm Group",8B,TCADE1723392
327,"The Other Side Of Paradise","Glass Animals",72,128,"","","How To Be A Human Being",2016-08-26,05:20,69,34,35,0,57,0,0,-8,B minor,4,2021-08-20,0rRjGruFonCGOt0S5zAJNQ,"Wolf Tone",10A,GB2DY1600028
328,"Moon Child","The F16s",42,120,"indian indie, hindi indie","Pop, Rock","Triggerpunkte",2016-08-08,04:39,61,71,6,0,55,0,0,-6,A,4,2021-08-20,5Y4vRBs4QCUloQ5W9Wb58j,"House Arrest",11B,FR59R1645305
329,"The Kiss Of Venus (Dominic Fike)","Paul McCartney,Dominic Fike",52,90,"","","The Kiss Of Venus (Dominic Fike)",2021-03-11,02:23,72,37,63,0,63,0,10,-7,G#/A♭,4,2021-08-20,3gCYle76USfbHa7VDTDg5V,"Capitol Records",4B,GBCCS2100002
330,"Cigarette Daydreams","Cage The Elephant",84,114,"modern rock","Rock","Melophobia",2013-10-08,03:28,64,68,8,0,27,0,0,-3,D,4,2022-09-19,2tznHmp70DxMyr2XhWLOW0,"RCA Records Label",10B,USRC11301169
331,"She's a Riot","The Jungle Giants",59,100,"","","Learn to Exist",2013-08-30,03:41,49,92,0,0,61,0,10,-4,G,4,2022-09-19,4xy9nsO8EX4OR0c6lf0WFu,"Amplifire Music",9B,AU3J01200001
332,"Marceline","Vista Kicks",0,94,"","","Chasing Waves",2016-04-22,03:51,67,59,18,0,59,0,0,-5,C♯/D♭,4,2022-09-19,3OJ0qtEbfXrqSWizwfKkaZ,"Little Hook Records",3B,USCGJ1660759
333,"Undercover Martyn","Two Door Cinema Club",3,160,"indie","Pop, Rock","Tourist History",2010-02-17,02:47,44,87,0,0,57,10,0,-5,D,4,2022-09-19,0Hrd6CSafHHqKptyFppmqH,"Glassnote Entertainment Group LLC",10B,FRU700900115
334,"What You Know","Two Door Cinema Club",6,139,"indie","Pop, Rock","Tourist History",2010-02-17,03:11,56,74,0,0,78,0,0,-4,F#/G♭ minor,4,2022-09-19,3UjtIALeg72qmJiKPWBvM3,"Glassnote Entertainment Group LLC",11A,FRU700900116
335,"Slow Dances","Winnetka Bowling League",54,134,"","","Slow Dances",2019-04-03,03:52,60,77,1,0,76,0,10,-5,B,4,2022-09-19,0J8x2FryJyw7OVnEGYNFQE,"RCA Records Label",1B,USRC11900257
336,"Quarterback","Wallows",62,121,"indie","Pop, Rock","Quarterback",2021-02-15,03:00,69,72,1,0,56,0,10,-4,B,4,2022-09-19,2OwIGCjx7e7J1HHdAqIv21,"Atlantic Records",1B,USAT22100359
337,"Balcony","Dayglow",0,150,"indie rock","Rock","Harmony House",2021-05-21,02:31,70,83,0,57,98,0,0,-6,B minor,4,2022-09-19,3W0fmsdPgPisEQEfefimGT,"Very Nice Records",10A,GBKPL2142114
338,"Stargazing","The Neighbourhood",71,160,"","","Chip Chrome & The Mono-Tones (Deluxe)",2020-12-11,03:37,51,48,0,0,37,0,10,-8,C,4,2022-09-19,0VF7YLIxSQKyNiFL3X6MmN,"Columbia",8B,USSM12006844
339,"Out of Tune","The Backseat Lovers",63,96,"","","Out of Tune",2018-05-11,05:07,44,53,1,0,54,0,10,-9,G#/A♭,4,2022-09-19,4r3Er3AOnUXFZY34F7tet8,"The Backseat Lovers",4B,USDY41866202
340,"its alright :)","Kevin Walkman",0,158,"","","its alright :)",2021-08-20,03:22,62,79,10,0,82,20,20,-5,D#/E♭,4,2022-09-19,0ITjrJTxJWUVqthwUIOKPZ,"Evelon Collective",5B,QZK6K2126777
341,"PINCH ME","young friend",58,113,"","","PINCH ME",2021-03-04,02:59,78,47,62,0,76,0,0,-11,F#/G♭ minor,4,2022-09-19,14QUJhbXCWO90NfZ0mXnGG,"Nettwerk Music Group",11A,QZ93L2106732
342,"I'm So Bored","Sarah and the Sundays",0,165,"","","The Living End",2021-10-15,03:28,49,75,1,0,95,0,0,-5,A#/B♭,4,2022-09-19,3FOxcASfGM5j68Op5I31d8,"Sarah and the Sundays/Fourward Music",6B,GBKPL2146422
