#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
211,"Take It Slow","Conner Smith",50,116,"country","Country","Take It Slow",2021-09-10,02:42,59,84,8,0,52,0,10,-4,F,4,2022-12-03,3CC2sCo30DhwOwGI4NN30I,"The Valory Music Co.",7B,QZRD92100468
212,"From The Fall","Bailey Zimmerman",52,133,"country","Country","Leave The Light On",2022-10-14,03:48,47,56,39,0,28,0,10,-6,D,4,2022-12-07,1NYf23TIqL4hyIw8rppZ2S,"Warner Music Nashville/Elektra",10B,USWB12204434
213,"down home","Jimmie Allen",0,146,"country","Country","down home",2022-03-08,03:21,58,82,1,0,57,0,20,-4,A,4,2022-12-09,6iai8D40xiwuktWrxcInt1,"Stoney Creek Records",11B,QMRSZ2102577
214,"Human","Cody Johnson",71,84,"texas country, country, red dirt","Country","Human The Double Album",2021-10-08,03:41,40,65,18,0,27,0,10,-7,D,4,2022-12-12,5AihIu9yF3flkw1jFMyfwW,"CoJo Music/Warner Music Nashville",10B,QMCQK1900116
215,"Son Of A","Dillon Carmichael",46,124,"traditional country, country","Country, Traditional Music","Son Of A",2021-10-22,03:13,61,57,18,0,30,0,10,-8,C,4,2022-12-14,1rf3DRmwoWekv6iT30MXlR,"Riser House Records",8B,QZA7T1700099
216,"Revival","Zach Bryan",79,79,"country, red dirt","Country","Elisabeth",2020-05-08,03:41,46,37,77,0,33,0,0,-9,G,4,2023-01-25,2QfX9Pdz3q66fN3kCXl0Js,"Warner Records",9B,TCAEW2013163
217,"23","Chayce Beckham",4,88,"country","Country","23",2021-05-14,03:48,63,58,28,0,43,0,10,-7,C minor,4,2022-12-15,2ixkIrn45mNfdLDLHuyfRt,"BMG Rights Management (US) LLC",5A,QMRSZ2101045
218,"Wait Outside","Parker McCollum",50,129,"texas country, red dirt, country","Country","Gold Chain Cowboy",2021-07-30,03:21,47,84,0,0,47,0,20,-5,A#/B♭ minor,4,2022-12-15,3FemRrmhLglpUFS3qOijE2,"MCA Nashville",3A,USUM72108457
219,"TRUCK BED","HARDY",6,132,"country, country rock","Country, Rock","TRUCK BED",2022-10-10,02:47,66,77,9,0,77,0,30,-5,C,4,2022-12-22,73NzYbpaYvQ7JfpjztFESL,"Big Loud Records / Big Loud Rock",8B,QZ22S2200079
220,"Get to Gettin’ Gone","Bailey Zimmerman",0,146,"country","Country","Get to Gettin’ Gone",2022-12-23,03:02,58,68,28,0,55,0,0,-7,F#/G♭,4,2022-12-27,0Zp0Q7p94hUim8q07dXeN1,"Warner Music Nashville/Elektra",2B,USWB12207392
221,"It Matters To Her","Scotty McCreery",63,105,"country, acoustic country","Country, Folk","Same Truck",2021-09-17,02:51,52,75,1,0,48,0,20,-5,G,4,2023-01-13,4aSRUXfKuBbmje0eXNukuL,"Triple Tigers",9B,USQX92102782
222,"Landslide","The Chicks",70,146,"country","Country","Home",2002-08-27,03:50,57,44,53,0,44,0,10,-7,D,4,2023-01-17,5hviCr3lgg6LY6noG6DPKs,"Open Wide/Monument/Columbia",10B,USSM10209587
223,"Sun to Me","Zach Bryan",82,99,"country, red dirt","Country","American Heartbreak",2022-05-20,02:43,51,27,59,0,56,0,10,-9,A minor,4,2023-01-17,1SjsVdSXpwm1kTdYEHoPIT,"Warner Records",8A,USWB12201490
224,"Steady Heart","Kameron Marlowe",56,144,"country","Country","We Were Cowboys",2022-08-26,03:34,52,48,1,0,18,0,20,-7,F#/G♭,4,2023-01-21,1pkoZn0iGUIxFEaHHGQxMC,"Columbia Nashville",2B,USG4X2000035
225,"Mine Again","Zach Bryan",63,154,"country, red dirt","Country","American Heartbreak",2022-05-20,03:44,49,65,4,0,34,0,0,-6,G,4,2023-01-22,6b8LUVmacXlMUl4wRtCD2S,"Warner Records",9B,USWB12201478
226,"Morning Time","Zach Bryan",56,80,"country, red dirt","Country","American Heartbreak",2022-05-20,03:45,57,29,69,0,20,0,0,-8,G,4,2023-01-24,2ghXKfcI55OKIAwm3Bvvlo,"Warner Records",9B,USWB12201505
227,"Tishomingo","Zach Bryan",71,133,"country, red dirt","Country","American Heartbreak",2022-05-20,03:08,56,58,31,0,48,0,10,-7,F#/G♭,4,2023-01-26,1TsiwVwHhLgVK8sxBchINM,"Warner Records",2B,USWB12201484
228,"Heavy Eyes","Zach Bryan",74,140,"country, red dirt","Country","American Heartbreak",2022-05-20,03:10,47,91,3,0,61,0,30,-3,F,4,2023-01-27,2gJj6WtAxXjApMs3PXsCeX,"Warner Records",7B,USWB12201477
229,"Last Night","Morgan Wallen",80,204,"country","Country","3 Songs At A Time Sampler",2023-01-31,02:43,49,67,41,0,49,0,10,-5,F#/G♭,4,2023-02-10,59uQI0PADDKeE6UZDTJEe8,"Big Loud Records / Mercury Records / Republic Records",2B,USUG12300802
230,"Everything I Love","Morgan Wallen",57,104,"country","Country","3 Songs At A Time Sampler",2023-01-31,03:07,57,84,1,0,71,0,10,-4,G#/A♭,4,2023-05-26,62L9AbfPmUm8gV578rxC51,"Big Loud Records / Mercury Records / Republic Records",4B,USUG12300803
231,"Songs We Used To Sing","ERNEST",0,90,"country","Country","Songs We Used To Sing",2022-12-16,03:05,36,58,43,0,27,0,10,-6,E,4,2023-02-10,0EAzZ4aKlERuRmAYIXcRX6,"Big Loud Records",12B,QZ22S2200130
232,"Some Other Bar","ERNEST",0,166,"country","Country","FLOWER SHOPS",2023-02-10,03:19,48,75,26,0,42,0,10,-5,A#/B♭,4,2023-02-10,0FisStQfyutDB4UYtxbDyo,"Big Loud Records",6B,QZ22S2200020
233,"Love You Anyway","Luke Combs",63,140,"country","Country","Love You Anyway",2023-02-10,03:49,53,49,15,0,32,0,20,-7,E,4,2023-02-10,3qXsX3mYSsD1DmAvc3PE3N,"River House Artists/Columbia Nashville",12B,US6XF2100158
234,"Take Your Time","Sam Hunt",67,158,"country, pop country","Country, Pop","Montevallo",2014-10-24,04:03,56,72,10,0,48,0,20,-6,B,4,2023-02-16,6DEaND0SHv3sC11xobZLiy,"MCA Nashville",1B,USUM71406922
235,"26 and 24","Paige Fish,Landon Boyce",0,99,"","","26 and 24",2023-02-14,04:04,39,10,90,0,23,0,30,-19,A,4,2023-02-16,3H4XpNN0NRi12euYWsJf44,"Paige Fish & Landon Boyce",11B,TCAGT2397798
236,"I Wrote The Book","Morgan Wallen",59,144,"country","Country","3 Songs At A Time Sampler",2023-01-31,03:01,69,83,6,0,83,0,0,-4,D,4,2023-02-28,76FeKAU0A4dpFGrVSg2TX2,"Big Loud Records / Mercury Records / Republic Records",10B,USUG12300808
237,"In The Bible (feat. HARDY)","Morgan Wallen,HARDY",66,77,"country, country rock","Country, Rock","One Thing At A Time",2023-03-03,03:15,49,80,1,0,54,0,10,-4,C♯/D♭,4,2023-03-04,2aw1aEAxMe05MZIS5XiK8U,"Big Loud Records / Mercury Records / Republic Records",3B,USUG12300814
238,"’98 Braves","Morgan Wallen",72,142,"country","Country","One Thing At A Time",2023-03-03,02:58,49,69,7,0,47,0,20,-6,D,4,2023-03-07,3oZ6dlSfCE9gZ55MGPJctc,"Big Loud Records / Mercury Records / Republic Records",10B,USUG12300806
239,"Good Girl Gone Missin’","Morgan Wallen",66,86,"country","Country","One Thing At A Time",2023-03-03,02:55,56,51,27,0,16,0,0,-8,G,4,2023-03-07,5LisHkYlpdkqNYl1HZ5cKd,"Big Loud Records / Mercury Records / Republic Records",9B,USUG12300828
240,"Me To Me","Morgan Wallen",68,114,"country","Country","One Thing At A Time",2023-03-03,02:18,63,90,10,0,65,0,10,-4,F#/G♭ minor,4,2023-05-26,3CqT9ajcy6pY7TonEPiV4H,"Big Loud Records / Mercury Records / Republic Records",11A,USUG12300824
241,"Outlook","Morgan Wallen",63,103,"country","Country","One Thing At A Time",2023-03-03,03:13,53,75,3,0,25,0,10,-6,D,4,2023-03-07,3uKJ1sSJXGLCMItH0YNPkh,"Big Loud Records / Mercury Records / Republic Records",10B,USUG12300829
242,"One Thing At A Time","Morgan Wallen",72,142,"country","Country","One Thing At A Time",2023-03-03,03:26,61,92,0,0,89,0,20,-5,G,4,2023-05-26,1rXq0uoV4KTgRN64jXzIxo,"Big Loud Records / Mercury Records / Republic Records",9B,USUG12209213
243,"Man Made A Bar (feat. Eric Church)","Morgan Wallen,Eric Church",79,148,"country, acoustic country","Country, Folk","One Thing At A Time",2023-03-03,03:11,50,77,13,0,45,0,10,-5,E,4,2023-03-07,73zawW1ttszLRgT9By826D,"Big Loud Records / Mercury Records / Republic Records",12B,USUG12300804
244,"Days That End In Why","Morgan Wallen",61,160,"country","Country","One Thing At A Time",2023-03-03,02:42,46,62,18,0,39,0,10,-6,F#/G♭,3,2023-03-08,4FhxN8PTyjkBVfwlCnr9Om,"Big Loud Records / Mercury Records / Republic Records",2B,USUG12209212
245,"Highway Boys","Zach Bryan",55,154,"country, red dirt","Country","Highway Boys",2022-03-25,03:40,48,36,13,0,30,0,10,-9,C,4,2023-03-08,77OK2W45f7DEYgUEQs00PY,"Warner Records",8B,USWB12200736
246,"Outskirts","Sam Hunt",72,75,"country, pop country","Country, Pop","Outskirts",2023-03-10,03:02,55,77,22,0,19,0,10,-4,A#/B♭,4,2023-03-15,2E0bqoMlIb2xmFyZHRjtzK,"MCA Nashville",6B,USUM72302885
247,"Thinkin’ Bout Me","Morgan Wallen",83,140,"country","Country","One Thing At A Time",2023-03-03,02:57,66,79,49,0,47,0,10,-6,D#/E♭ minor,4,2023-05-26,0PAcdVzhPO4gq1Iym9ESnK,"Big Loud Records / Mercury Records / Republic Records",2A,USUG12300821
248,"Born With A Beer In My Hand","Morgan Wallen",65,148,"country","Country","One Thing At A Time",2023-03-03,03:08,53,82,5,0,64,0,30,-6,C,4,2023-05-26,1BAU6v0fuAV914qMUEESR1,"Big Loud Records / Mercury Records / Republic Records",8B,USUG12300801
249,"I Wrote The Book","Morgan Wallen",70,144,"country","Country","One Thing At A Time",2023-03-03,03:01,69,83,6,0,83,0,0,-4,D,4,2023-03-17,7phmBo7bB9I9YifAXqnlqV,"Big Loud Records / Mercury Records / Republic Records",10B,USUG12300808
250,"Keith Whitley","Morgan Wallen",63,85,"country","Country","One Thing At A Time",2023-03-03,03:07,47,72,6,0,18,0,0,-4,F#/G♭,4,2023-03-17,1vcJdUJDM2NVXBsGncmLyh,"Big Loud Records / Mercury Records / Republic Records",2B,USUG12300813
251,"Maggie's Song","Chris Stapleton",65,133,"country","Country","Starting Over",2020-11-13,03:31,67,48,40,0,48,0,10,-9,G,4,2023-03-21,50QWBrZFAhD6N4B0tbfET9,"Mercury Nashville",9B,USUM72013805
252,"Devil Don’t Know","Morgan Wallen",64,125,"country","Country","One Thing At A Time",2023-03-03,03:25,53,64,40,0,31,0,10,-6,C,4,2023-03-23,2PsbT927UanvyH9VprlNOu,"Big Loud Records / Mercury Records / Republic Records",8B,USUG12300805
253,"Lucky","Megan Moroney",51,124,"country","Country","Lucky",2023-03-10,02:41,44,85,0,0,74,10,30,-4,F#/G♭ minor,4,2023-03-24,7fqqGL94As2CNyMy54plgo,"Columbia Nashville/Columbia Records",11A,USQX92300973
254,"I'm Not Pretty","Megan Moroney",37,128,"country","Country","Lucky",2023-03-10,03:01,57,80,13,0,71,0,10,-6,A#/B♭,4,2023-03-24,4RzrEHc4Fr0Nw2bRjBdvIr,"Columbia Nashville/Columbia Records",6B,USQX92300259
255,"Whiskey Friends","Morgan Wallen",69,142,"country","Country","One Thing At A Time",2023-03-03,03:25,55,83,7,0,58,0,10,-4,C♯/D♭,4,2023-05-26,2ewSCWOL7EAjgmgqfI1UlS,"Big Loud Records / Mercury Records / Republic Records",3B,USUG12300811
256,"Hope That’s True","Morgan Wallen",64,150,"country","Country","One Thing At A Time",2023-03-03,03:06,59,85,14,0,82,0,0,-5,F,4,2023-03-25,2Ej3iV0nulryy9S3UQvjSx,"Big Loud Records / Mercury Records / Republic Records",7B,USUG12300810
257,"Tennessee Numbers","Morgan Wallen",64,156,"country","Country","One Thing At A Time",2023-03-03,03:45,42,77,4,0,30,0,10,-5,F#/G♭,4,2023-03-25,5NzfnUyVaNrxa2VtoyBWlR,"Big Loud Records / Mercury Records / Republic Records",2B,USUG12300809
258,"Hannah Ford Road","Luke Combs",60,131,"country","Country","Gettin' Old",2023-03-24,03:38,52,96,0,0,49,0,30,-6,C♯/D♭ minor,4,2023-05-26,5gy5oMthJa807ihJik4U3O,"River House Artists/Columbia Nashville",12A,US6XF2200439
259,"A Song Was Born","Luke Combs",53,156,"country","Country","Gettin' Old",2023-03-24,03:09,58,79,4,0,67,0,30,-4,F,4,2023-05-26,4AhZSJyGTfYqUnFjn5eGQa,"River House Artists/Columbia Nashville",7B,US6XF2100242
260,"Take You With Me","Luke Combs",59,168,"country","Country","Gettin' Old",2023-03-24,03:27,57,73,14,0,52,0,0,-6,G#/A♭,4,2023-03-25,4tgKstWpyU8mtWVQp7ojbM,"River House Artists/Columbia Nashville",4B,US6XF2200438
261,"Fast Car","Luke Combs",85,98,"country","Country","Gettin' Old",2023-03-24,04:25,71,60,19,0,67,0,10,-6,G#/A♭,4,2023-03-25,1Lo0QY9cvc8sUB2vnIOxDT,"River House Artists/Columbia Nashville",4B,US6XF2200436
262,"Oklahoma Smokeshow","Zach Bryan",81,123,"country, red dirt","Country","Summertime Blues",2022-07-15,03:31,54,57,10,0,23,0,10,-6,G#/A♭,4,2023-03-25,0OWhKvvsHptt6vnnNUSM9a,"Warner Records",4B,USWB12202706
263,"Ain’t That Some","Morgan Wallen",79,121,"country","Country","One Thing At A Time",2023-03-03,02:38,64,81,0,0,69,0,30,-6,F#/G♭ minor,4,2023-05-26,2YVlDlk2zRceefo6XlC6DX,"Big Loud Records / Mercury Records / Republic Records",11A,USUG12300807
264,"Heart Like A Truck","Lainey Wilson",1,140,"country","Country","Bell Bottom Country",2022-11-28,03:19,59,63,15,0,39,0,10,-5,A,4,2023-03-25,5UNMyX2AzF8X90wAYAxG6Q,"Broken Bow Records",11B,QMRSZ2200986
265,"red","HARDY,Morgan Wallen",4,140,"country, country rock","Country, Rock","the mockingbird & THE CROW",2023-01-20,03:25,58,88,3,0,58,0,0,-5,B,4,2023-03-25,2D3JfPyY2LkzXgNOb7qziR,"Big Loud Records / Big Loud Rock",1B,QZ22S2200071
266,"Heartache Medication","Jon Pardi",80,95,"country, acoustic country","Country, Folk","Heartache Medication",2019-09-27,03:29,62,79,4,0,73,0,10,-3,A,4,2023-05-26,5qdQPrWmZv8xYhMJCDrdHF,"Capitol Records Nashville",11B,USUM71907930
267,"Don't Blame It On Whiskey","Jon Pardi,Lauren Alaina",50,80,"country, acoustic country","Country, Folk","Heartache Medication",2019-09-27,03:42,59,58,40,0,51,0,10,-7,C♯/D♭,4,2023-04-14,5oO04b2Tw12Ey5XVMXFqyR,"Capitol Records Nashville",3B,USUM71909806
268,"Your Heart Or Mine","Jon Pardi",73,86,"country, acoustic country","Country, Folk","Mr. Saturday Night",2022-09-02,02:41,64,71,5,0,72,0,10,-4,F minor,4,2023-05-26,7ETjhPaIU4UmHOiimJBZz9,"Capitol Records Nashville",4A,USUM72211354
269,"Cowboy Take Me Away","The Chicks",73,164,"country","Country","Fly",1999-08-27,04:47,47,62,37,1,46,0,10,-7,F#/G♭,4,2023-04-21,3rXCZRMiMZp0feGcYXpwYX,"Monument",2B,USSM19901550
270,"I Deserve A Drink","Morgan Wallen",70,123,"country","Country","One Thing At A Time",2023-03-03,03:26,28,63,9,3,23,0,0,-5,F,3,2023-05-26,7u2iWRkkz8GBYFe4apxVBl,"Big Loud Records / Mercury Records / Republic Records",7B,USUG12300817
271,"Wild as Her","Corey Kent",63,148,"country, texas country","Country","Wild as Her",2022-03-04,03:19,50,74,0,0,46,0,10,-6,C,4,2023-04-24,4RG7P0CXQ4pe0OeCAHjX5L,"RCA Records Label Nashville",8B,TCAGA2290354
272,"You In A Honky Tonk","Randall King",57,104,"texas country, red dirt, country, traditional country, honky tonk","Country, Traditional Music","You In A Honky Tonk",2021-11-05,03:03,63,71,12,0,62,0,30,-6,A,4,2023-05-26,76DhLVnoczE6umkHKR2Ec6,"Warner Music Nashville",11B,USWB12104146
273,"wait in the truck","HARDY,Lainey Wilson",4,140,"country, country rock","Country, Rock","the mockingbird & THE CROW",2023-01-20,04:37,53,47,28,0,23,0,10,-7,F#/G♭,4,2023-04-25,49GYvCcvMQq1SY3f7Y347h,"Big Loud Records / Big Loud Rock",2B,QZ22S2200068
274,"Forever and Ever, Amen","Randy Travis",81,90,"christian country, country, traditional country","Christian, Country, Traditional Music","Always & Forever",1987-05-04,03:32,68,72,14,0,70,0,10,-9,D,4,2023-05-26,1ipcb9qXpSHWhSUvdxJhsx,"Warner Records/Maverick",10B,USWB18700025
275,"Sleep on My Side","Megan Moroney",70,77,"country","Country","Lucky",2023-05-05,03:08,46,68,2,0,51,0,0,-5,A,4,2023-05-10,0qOdElKqdDKN58aKCo3yHS,"Columbia Nashville/Columbia Records",11B,USQX92301391
276,"1, 2 Many","Luke Combs,Brooks & Dunn",0,149,"country, acoustic country","Country, Folk","What You See Is What You Get",2019-11-08,03:00,54,82,4,0,69,0,40,-4,F#/G♭,4,2023-05-26,6pgN3d6oBrhmrSAKBfWNsf,"River House Artists/Columbia Nashville",2B,US6XF1700257
277,"It's Five O'Clock Somewhere","Alan Jackson,Jimmy Buffett",41,125,"country, christian country, ","Christian, Country","The Very Best Of",2004-10-24,03:49,71,75,23,0,92,0,20,-7,D,4,2023-05-26,4MsL8usISbBWiuBI6nfLwO,"Arista Nashville",10B,USAN20300025
278,"He Went To Jared","HIXTAPE,HARDY,Morgan Wallen",2,140,"country, country rock","Country, Rock","HIXTAPE: Vol. 1",2019-09-13,03:33,56,81,5,0,68,0,20,-5,A minor,4,2023-05-26,65IHmBagtQrYRcJd8a47zv,"Big Loud Records",8A,QZ22S1800067
279,"Mr. Saturday Night","Jon Pardi",60,72,"country, acoustic country","Country, Folk","Mr. Saturday Night",2022-09-02,03:06,29,69,5,0,35,0,20,-6,D,3,2023-05-13,109ETcT7xie3TKvt1Ser6t,"Capitol Records Nashville",10B,USUM72211352
280,"Dirt On My Boots","Jon Pardi",79,90,"country, acoustic country","Country, Folk","California Sunrise",2016-05-13,03:21,68,80,11,0,53,0,20,-4,B,4,2023-05-26,7f08qp3HROTkfrtNpiYGGo,"Capitol Records Nashville",1B,USUM71601619
281,"It's Five O'Clock Somewhere","Alan Jackson,Jimmy Buffett",41,125,"country, christian country, ","Christian, Country","The Very Best Of",2004-10-24,03:49,71,75,23,0,92,0,20,-7,D,4,2023-05-26,4MsL8usISbBWiuBI6nfLwO,"Arista Nashville",10B,USAN20300025
282,"1, 2 Many","Luke Combs,Brooks & Dunn",0,149,"country, acoustic country","Country, Folk","1, 2 Many",2019-09-12,03:00,53,83,3,0,68,0,50,-4,F#/G♭,4,2023-05-26,4OlBux2r07KoOtfomcade6,"River House Artists/Columbia Nashville",2B,US6XF1700257
283,"Chattahoochee","Alan Jackson",77,175,"country, christian country","Christian, Country","A Lot About Livin' (And A Little 'Bout Love)",1992-10-09,02:28,61,71,36,0,82,0,10,-10,C,4,2023-05-26,59kHPbwyyCApYA8RQQEuXm,"Arista Nashville",8B,USAN29200006
284,"Good Time","Alan Jackson",70,132,"country, christian country","Christian, Country","Good Time",2008-11-05,05:06,65,77,4,0,73,0,40,-10,A,4,2023-05-26,6lyKOW0FNW6aAZdKVgoM8m,"Arista Nashville",11B,USAN20700101
285,"Country On","Luke Bryan",55,156,"country, acoustic country","Country, Folk","Country On",2022-07-01,03:56,52,75,17,0,52,0,0,-5,F,4,2023-05-26,1tRxwf8Q0AcshfHuaD86Yt,"Capitol Records Nashville",7B,USUG12204780
286,"Your Heart Or Mine","Jon Pardi",73,86,"country, acoustic country","Country, Folk","Mr. Saturday Night",2022-09-02,02:41,64,71,5,0,72,0,10,-4,F minor,4,2023-05-26,7ETjhPaIU4UmHOiimJBZz9,"Capitol Records Nashville",4A,USUM72211354
287,"Heartache Medication","Jon Pardi",80,95,"country, acoustic country","Country, Folk","Heartache Medication",2019-09-27,03:29,62,79,4,0,73,0,10,-3,A,4,2023-05-26,5qdQPrWmZv8xYhMJCDrdHF,"Capitol Records Nashville",11B,USUM71907930
288,"Night Shift","Jon Pardi",79,96,"country, acoustic country","Country, Folk","California Sunrise",2016-05-13,02:52,63,75,10,0,73,0,20,-4,D,4,2023-05-26,0bPnT6i9H1p8Vd85GS6Z7I,"Capitol Records Nashville",10B,USUM71601617
289,"Dangerous","Morgan Wallen",72,119,"country","Country","Dangerous: The Double Album",2021-01-08,02:27,64,77,22,0,95,0,20,-5,G,4,2023-05-26,1MX19fnaW1OUQoglWTYaOo,"Big Loud / Republic",9B,USUG12004208
290,"The Kind of Love We Make","Luke Combs",79,102,"country","Country","Growin' Up",2022-06-24,03:44,61,75,2,0,46,0,0,-4,C♯/D♭,4,2023-05-26,48UKTR66uUOT9LaUvooTNx,"River House Artists/Columbia Nashville",3B,US6XF2200076
291,"Memories Are Made Of","Luke Combs",56,121,"country","Country","This One's for You",2017-06-02,03:36,69,72,2,0,37,0,20,-6,D,4,2023-05-26,4ZNslVn7r8oRb60a8hYCYk,"River House Artists/Columbia Nashville",10B,TCACJ1540979
292,"When It Rains It Pours","Luke Combs",86,128,"country","Country","This One's for You",2017-06-02,04:00,55,80,1,0,63,0,20,-5,F#/G♭,4,2023-05-26,1mMLMZYXkMueg65jRRWG1l,"River House Artists/Columbia Nashville",2B,QZ4751600015
293,"Be Careful What You Wish For","Luke Combs",57,159,"country","Country","This One's for You",2017-06-02,02:55,50,88,1,0,68,0,10,-5,D#/E♭,4,2023-05-26,5gfK6bZFaApxdSHsHXrwPD,"River House Artists/Columbia Nashville",5B,QZ4751600017
294,"Honky Tonk Highway","Luke Combs",54,132,"country","Country","This One's for You",2017-06-02,03:32,57,70,6,0,42,0,0,-4,A#/B♭ minor,4,2023-05-26,6Xc2ppeXCBZbwuCcaRDrdn,"River House Artists/Columbia Nashville",3A,QZ4751600019
295,"1, 2 Many","Luke Combs,Brooks & Dunn",0,149,"country, acoustic country","Country, Folk","What You See Is What You Get",2019-11-08,03:00,54,82,4,0,69,0,40,-4,F#/G♭,4,2023-05-26,6pgN3d6oBrhmrSAKBfWNsf,"River House Artists/Columbia Nashville",2B,US6XF1700257
296,"Forever and Ever, Amen","Randy Travis",81,90,"christian country, country, traditional country","Christian, Country, Traditional Music","Always & Forever",1987-05-04,03:32,68,72,14,0,70,0,10,-9,D,4,2023-05-26,1ipcb9qXpSHWhSUvdxJhsx,"Warner Records/Maverick",10B,USWB18700025
297,"You In A Honky Tonk","Randall King",57,104,"texas country, red dirt, country, traditional country, honky tonk","Country, Traditional Music","You In A Honky Tonk",2021-11-05,03:03,63,71,12,0,62,0,30,-6,A,4,2023-05-26,76DhLVnoczE6umkHKR2Ec6,"Warner Music Nashville",11B,USWB12104146
298,"Ain’t That Some","Morgan Wallen",79,121,"country","Country","One Thing At A Time",2023-03-03,02:38,64,81,0,0,69,0,30,-6,F#/G♭ minor,4,2023-05-26,2YVlDlk2zRceefo6XlC6DX,"Big Loud Records / Mercury Records / Republic Records",11A,USUG12300807
299,"Hannah Ford Road","Luke Combs",60,131,"country","Country","Gettin' Old",2023-03-24,03:38,52,96,0,0,49,0,30,-6,C♯/D♭ minor,4,2023-05-26,5gy5oMthJa807ihJik4U3O,"River House Artists/Columbia Nashville",12A,US6XF2200439
300,"A Song Was Born","Luke Combs",53,156,"country","Country","Gettin' Old",2023-03-24,03:09,58,79,4,0,67,0,30,-4,F,4,2023-05-26,4AhZSJyGTfYqUnFjn5eGQa,"River House Artists/Columbia Nashville",7B,US6XF2100242
301,"Whiskey Friends","Morgan Wallen",69,142,"country","Country","One Thing At A Time",2023-03-03,03:25,55,83,7,0,58,0,10,-4,C♯/D♭,4,2023-05-26,2ewSCWOL7EAjgmgqfI1UlS,"Big Loud Records / Mercury Records / Republic Records",3B,USUG12300811
302,"Born With A Beer In My Hand","Morgan Wallen",65,148,"country","Country","One Thing At A Time",2023-03-03,03:08,53,82,5,0,64,0,30,-6,C,4,2023-05-26,1BAU6v0fuAV914qMUEESR1,"Big Loud Records / Mercury Records / Republic Records",8B,USUG12300801
303,"Thinkin’ Bout Me","Morgan Wallen",83,140,"country","Country","One Thing At A Time",2023-03-03,02:57,66,79,49,0,47,0,10,-6,D#/E♭ minor,4,2023-05-26,0PAcdVzhPO4gq1Iym9ESnK,"Big Loud Records / Mercury Records / Republic Records",2A,USUG12300821
304,"Me To Me","Morgan Wallen",68,114,"country","Country","One Thing At A Time",2023-03-03,02:18,63,90,10,0,65,0,10,-4,F#/G♭ minor,4,2023-05-26,3CqT9ajcy6pY7TonEPiV4H,"Big Loud Records / Mercury Records / Republic Records",11A,USUG12300824
305,"One Thing At A Time","Morgan Wallen",72,142,"country","Country","One Thing At A Time",2023-03-03,03:26,61,92,0,0,89,0,20,-5,G,4,2023-05-26,1rXq0uoV4KTgRN64jXzIxo,"Big Loud Records / Mercury Records / Republic Records",9B,USUG12209213
306,"Everything I Love","Morgan Wallen",57,104,"country","Country","3 Songs At A Time Sampler",2023-01-31,03:07,57,84,1,0,71,0,10,-4,G#/A♭,4,2023-05-26,62L9AbfPmUm8gV578rxC51,"Big Loud Records / Mercury Records / Republic Records",4B,USUG12300803
307,"Not Good At Not","Morgan Wallen",1,144,"country","Country","If I Know Me",2018-04-27,03:05,56,81,24,0,58,0,10,-3,B,4,2023-05-26,5V4Sx4VKnHwyM6CjZnfce2,"Big Loud Records",1B,QZ22S1700040
308,"Wait Outside","Parker McCollum",30,129,"texas country, red dirt, country","Country","Gold Chain Cowboy (Special Edition)",2021-10-20,03:21,47,84,0,0,47,0,20,-5,A#/B♭ minor,4,2023-05-26,0iLNH6reUUeqKHYK0IVgE2,"MCA Nashville",3A,USUM72108457
309,"He Went To Jared","HIXTAPE,HARDY,Morgan Wallen",2,140,"country, country rock","Country, Rock","HIXTAPE: Vol. 1",2019-09-13,03:33,56,81,5,0,68,0,20,-5,A minor,4,2023-05-26,65IHmBagtQrYRcJd8a47zv,"Big Loud Records",8A,QZ22S1800067
310,"Turn You Down","HIXTAPE,HARDY,Morgan Wallen,Zakk Wylde",2,108,"country, country rock, ","Country, Rock","HIXTAPE: Vol. 1",2019-09-13,02:34,62,87,1,0,60,10,30,-3,B,4,2023-05-26,3X0773BLlMv6RMq0wkZZAk,"Big Loud Records",1B,QZ22S1800074
311,"Last Night Lonely","Jon Pardi",71,103,"country, acoustic country","Country, Folk","Mr. Saturday Night",2022-09-02,03:02,65,81,1,0,85,0,10,-3,F#/G♭,4,2023-05-26,0k11c8vwyeNSGQex6UMa1v,"Capitol Records Nashville",2B,USUM72200664
312,"Would You Go With Me","Josh Turner",73,123,"country, christian country","Christian, Country","Your Man",2006-00-00,03:48,61,86,13,0,74,0,10,-5,F#/G♭,4,2023-05-26,1KhrAWvLIjRlQIJtSTgvsi,"MCA Nashville",2B,USUM70504291
313,"Chasin' You","Morgan Wallen",11,97,"country","Country","If I Know Me",2018-04-27,03:25,63,59,66,0,49,0,10,-6,G,4,2023-05-26,5MwynWK9s4hlyKHqhkNn4A,"Big Loud Records",9B,QZ22S1800006
314,"Everything She Ain’t","Hailey Whitters",5,122,"country","Country","Everything She Ain’t",2022-01-14,02:31,80,62,18,0,81,0,20,-6,D,4,2023-05-26,3zAOcNGOFq5Q1OsN0tcxA0,"Pigasus Records / Big Loud Records / Songs & Daughters",10B,QZ22S2100072
